index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx,X,Unnamed:_33,z
299919,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-24 00:00:00,85.0,Sen. Maria Cantwell Looks to Firm Up’ Gigi Sohn FCC Confirmation Vote,"Sohn has already faced a nomination hearing , during which the Republican questioning seemed less pointed and adversarial than expected. But since then there appears to have been a  ramping up of opposition , which fans of Sohn attribute in part to pushback from industry players over the net neutrality issue and perhaps an effort to slow-roll any third Democrat on the five-member commission to forestall internet service provider or broadcast reregulation.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0,,,
300159,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-20 00:00:00,97.0,Netflix  Shocks -- Shocks! -- Investors by Forecasting Only 2.5 Million Customer Adds in Q1,"For the full 2021,  Netflix grew ""paid net adds"" (i.e. customers) by 18 million globally, vs. 37 million in the quarantine-fueled 2020. But growth in the U.S. and Canada was actually bigger in 2021 -- 1.2 million vs. 900,000 in 2020.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,,,
300199,./htmls/Factiva-20240111-0311 (1).html,2022 January,2022-01-20 00:00:00,99.0,Big Tech Antitrust Bill Divides Senate,Lee asked how much pro-competitive behavior could get caught in the bill and end up with the unintended consequence of removal of popular products and services that helped consumers.,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.0,,,
316765,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-19 00:00:00,23.0,Growing Belushi’ Season Two on    Discovery  January 19,"Growing Belushi premiered in August 2000. It is produced for  Discovery by Whitehorse Productions, where James Orr and Jim Belushi are executive producers. For  Discovery , Kyle Wheeler and Joseph Schneier are executive producers. ■",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,,,
316805,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-18 00:00:00,27.0,Erstwhile Atlantic Broadband To Start Phased Rollout of Breezeline Stream TV Service in New Hampshire in February,"Breezeline ended Q3 with 360,000 remaining linear pay TV customers. Notably, a number of its WOW! customers had access to WOW! tv+, another Android TV-powered cloud-based IPTV platform.■",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,,
317045,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-18 00:00:00,30.0,Comment Deadlines Set for Closed Captioning Accessibility,"Enter the 2015 proposed rules to mandate ready access, on which no action was taken but which drew a lot of comment from industry players who questioned the FCC's authority to impose new device mandates.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,,,
317245,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-14 00:00:00,47.0,FCC’s Latest 5G Spectrum Auction Adds $600 Million-Plus in Assignment Phase,"Among those bidding were AT&T, Verizon Communications and T-Mobile, but no big cable broadband names.  Cable broadband operators had warned that the way the auction was structured — specifically the license sizes — would discourage them from bidding.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,,
317325,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-13 00:00:00,56.0,Comcast to Carry BET Plus as Part of New ViacomCBS Carriage Deal,"Long-term agreement includes CBS, cable networks, Paramount Plus, Showtime  OTT and Pluto TV",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,,,
317365,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-13 00:00:00,59.0,Local News: Stumptown Gets Over the Hump,"In May, KOIN premiered its Is Portland Over?  series . Keeler called it “a deep dive that held local leaders’ feet to the fire on things they need to do to clean up the city.” It was weekly through November. As things get back to normal, the focus has pivoted to recovery and restoration, Keeler said.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,,,
317445,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-12 00:00:00,61.0,Fox News Names Jeanine Pirro Co-Host of The Five’,"The Five continues to be a beloved show by the American audience,” Fox News  Media CEO Suzanne Scott said in a statement. “Each of the co-hosts are accomplished and insightful talent with diverse opinions and terrific chemistry who will certainly help drive this ensemble program going forward.” ■",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,,,
317485,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-12 00:00:00,64.0,NFL Regular Season Game Viewership Up 10% to 17 Million,"NFL games were the top 16 programs on TV, 48 of the top 50 and 91 of the top 100.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,,,
317525,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-12 00:00:00,68.0,"RCN, Grande, Wave, enTouch and Digital West Consolidate Under Astound Broadband Name    ","This is an exciting time for our company with our new name solidifying our commitment to ‘astound’ our customers each and every day through our national fiber-rich network, fast reliable service, mission-critical connectivity, and award -winning customer service,” Astound Broadband CEO  Jim Holanda said in a statement. “Keeping ourselves grounded in our deep-rooted focus on customer service is at the core of what we do. We’ve been part of our local communities for years. Our dedicated teams will continue to serve the areas where they live and work.”",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,,,
317885,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-07 00:00:00,95.0,Networks Get Ready for New York Mobile Sports Betting on Jan. 8,Caesar’s Sportsbook also will sponsor a special month-long programming blocktied to former New York Ranger goalie Henrik Lundqvist. ■,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,,,
317925,./htmls/Factiva-20240111-0311.html,2022 January,2022-01-07 00:00:00,99.0,New York Interconnect Renews Measurement Deal With Nielsen,"The Interconnect is a joint venture of  Altice USA , Charter Communications and Comcast created in 2017 to sell local advertising across the New York market, the biggest in the U.S..",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,99.0,,,
391816,./htmls/Factiva-20240111-0311 (2).html,2022 January,2022-01-05 00:00:00,17.0,NTCA's Shirley Bloomfield Calls for Gigi Sohn Confirmation to FCC,Bloomfield signaled Sohn is someone her association could work with on crucial issues such as  closing the digital divide and the related issue of  better mapping of broadband availability .,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,,,
391896,./htmls/Factiva-20240111-0311 (2).html,2022 January,2022-01-05 00:00:00,24.0,Yellowstone’ Season Finale Draws More Than 10 Million Total Viewers,Also: Paramount Plus Says ‘1883’ Became Service’s Most-Watched Original   Series,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,,
391936,./htmls/Factiva-20240111-0311 (2).html,2022 January,2022-01-04 00:00:00,28.0,"Streaming ’s Future May Look Like Cable, Accenture Says    ","According to Accenture’s survey, consumers feel they’re paying a lot for  content they never watch and they’re not interested in — something they used to say about cable. When consumers were asked what percentage of  content provided by five major  streaming services is relevant to them, no service topped 40%.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,,
392056,./htmls/Factiva-20240111-0311 (2).html,2022 January,2022-01-03 00:00:00,36.0,"Samsung  Unveils    Google  TV-like Home Screen, Nifty New Self-charging Remote (CES 2022)    ","> Watch Together splits the screen up to let users  video chat with family, friends and hangers-on as they watch the same  content together in different locations.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,
321056,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-15 00:00:00,30.0,FCC Chair Jessica Rosenworcel Proposes Redefining High-Speed Broadband,"Taking a couple of pages from the Biden administration’s parameters for some $65 billion in broadband deployment subsidies,  Federal Communications Commission chair Jessica Rosenworcel has proposed upping the agency’s minimum definition of high-speed broadband availability and making ""affordability, adoption, availability, and equitable access"" part of that definition.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,,,
321096,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-14 00:00:00,34.0,More Legislators Call for TikTok Investigation,"Congress has been recently buzzing about TikTok following  a Buzzfeed News article citing recordings from TikTok employees indicating that Chinese employees have access to user data, something TikTok has denied.",1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,,,
321736,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-12 00:00:00,60.0,ESPN Lands Key Sponsors For 2022 ESPY Award Show,"Gatorade will sponsor the prestigious Gatorade Athlete of the Year awards recognizing the nation’s most elite high school athletes/ Expedia will highlight standout talent with its sponsorship of this year’s Best Breakthrough Athlete award. Additionally, the brand will sponsor ESPYS Countdown, ESPN’s live digital show from the red carpet. MassMutual will sponsor the Pat Tillman Award for Service for the fourth year. Simply Spiked Lemonade from Molson Coors, will sponsor the ESPY for Best Men’s Athlete and the official post party.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,,,
321856,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-09 00:00:00,69.0,"Wimbledon Finals, Yankees-Red Sox: What's On This Weekend in TV Sports (July 9-10)    ","On the links,  NBC will televise the final rounds of the American Century Championship celebrity golf tournament, while CBS and the  Golf Channel will provide weekend coverage of the DP World Scottish Open golf tournament.",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,69.0,,,
321976,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-07 00:00:00,81.0,Mad Money’ is Moving to Wall Street,"Jim Cramer and the New York Stock Exchange are two of the most recognizable names on Wall Street,” CNBC chairman Mark Hoffman said. “Jim is always pushing for new and engaging ways to share his investing insights, from Squawk on the Street in the morning to this year’s launch of the CNBC Investing Club to today’s announcement marking an exciting new chapter for the Mad Money franchise.”",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.0,,,
322016,./htmls/Factiva-20240111-0307.html,2022 July,2022-07-06 00:00:00,85.0,Could NFL Sunday Ticket Do for Apple TV Plus What It Did for DirecTV?,"The word is that  Apple ,  Amazon and  The Walt   Disney Co. , possessors of three of the deepest pockets in the  media business, are the sole remaining bidders for the National Football League’s out-of-market programming package,  NFL Sunday Ticket . While a lot of the talk around the deal is the price tag — at $2.5 billion to $3 billion annually, it is about  twice what current rightsholder DirecTV paid for the package in 2014 — what could be most valuable to the  streaming bidders is the impact Sunday Ticket could have on subscriber growth.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,,,
334408,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-27 00:00:00,48.0,The FCC Broadband Map Will Be Wrong -- But It Was Always Going To Be,"Better and more up-to-date information can come from harmonizing existing data sets about internet access, updated whenever a given map has new information. Private sector entities, think tanks, other federal agencies, and states themselves have spent years mapping digital connectivity. Blending those maps together will yield a more accurate picture of America’s digital divide than the FCC’s go-it-alone effort.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,,,
334448,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-27 00:00:00,52.0,Children's    Online  Protection Bills Getting Senate Commerce Vetting,"Change COPPA's ""actual knowledge"" standard to a ""constructive knowledge"" standard, which means websites ""should reasonably know"" that children are on their sites and they need to get consent to collect data.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,52.0,,,
334488,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-26 00:00:00,57.0,"Inflation Pushes 2022    Streaming  Device Shipments Down, Kagan Says    ","Shipments of  streaming media devices (SMDs) surged  in the early days of the pandemic , which in turn affected volumes that would have otherwise emerged in late 2021 and 2022, Kagan said.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,,,
334768,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-25 00:00:00,65.0,ACA Connects Re-Elects Patricia Jo Boyers Chairman,"Small cable operators are facing several regulatory and legal challenges, including major government action in promoting broadband deployment via the Commerce Department’s $42.45 billion  Broadband Equity, Access and Deployment (BEAD) Program administered by the National Telecommunications and Information Administration (NTIA).",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,,,
334888,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-22 00:00:00,76.0,"FX Has Released the Final Season Trailer, Premiere Date for this Emmy-Winning    Series     ","Atlanta earned three 2022  Emmy Award nominations , including a Best Actor in a Comedy nod for Glover, who won a 2017 Emmy in the category.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76.0,,,
335008,./htmls/Factiva-20240111-0306 (2).html,2022 July,2022-07-21 00:00:00,88.0,"Spellmeyer Speaks: ACA Connects CEO Talks Broadband, Retrans and The Independent Show    ","Grant Spellmeyer: There are a couple of factors. First, personally for me, it was a good time in my life to make a switch. But more importantly, I have always held ACA in the highest regard as the premier communications association for what I’ll call non-national providers. Many of them have their roots on the cable side, some of them from the telephone side, some from the cooperative side, some from municipalities. And it is certainly a changing industry. I’ve had the opportunity to know Matt Polka and to work with him quite a bit during the last 15 or 16 years that I’ve been active in the telecom scene in Washington. I’ve watched what Matt and the team have done, they’ve certainly had a long  series of wins along the way. I came from U.S. Cellular, which [is] a non-national wireless carrier, midsized — they operate in 21 states — kind of a scrappy competitor. That’s what ACA is full of, a lot of small and medium-sized communications providers who are a little bit of the underdog in the world of Washington, D.C. It was a nice fit from who I get to represent at ACA Connects and the fact that they’re just really good at what they do. They’ve got a good team and I’m excited to be here.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0,,,
227385,./htmls/Factiva-20240111-0307 (1).html,2022 June,2022-06-30 00:00:00,6.0,A+E Bakes Programming Deal With Former TLC Cake Boss’ Buddy Valastro,"Plans include multiple new  series , holiday specials and a Lifetime movie",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,
227425,./htmls/Factiva-20240111-0307 (1).html,2022 June,2022-06-29 00:00:00,9.0,"DirecTV Hospitality Adds    Netflix , Re-Ups with Marriott and Hyatt    ","DirecTV Hospitality: With DirecTV re-upping hospitality deals with Hyatt and Marriott, and adding   Netflix , moms everywhere can keep screaming, ""Get off the screens! We can watch  Netflix when we get home."" (DirecTV)",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,
227465,./htmls/Factiva-20240111-0307 (1).html,2022 June,2022-06-29 00:00:00,12.0,Standard General CEO Soo Kim Doesn't Understand Tegna Deal Opposition,"I think the future is bright for local  video journalism,” he said. “Local  content is more important than ever and something that’s free and ubiquitous is meaningful.”",1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,
