scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,technical,demand,paragraph,label,word_count,char_count,number_of_types
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Beyond its bilingual push, Bravo is promoting the show with TV,  online and mobile ads, as well as with Top Chef: 4-Star All-Stars , a special episode airing Wednesday, June 6, a week ahead of the season premiere.      ",0.0,42,219,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"It doesn’t have to be this way guys. Myriad  media companies are reaping upside rewards from codifying, digitizing, and overhauling their rights-management systems. By some sanguine (or wild-eyed) estimates, these companies are getting back $6 or $7 in revenue or other gains for every dollar invested in their new platforms—and some experts maintain that return is up to 20 bucks-per-dollar",0.0,61,391,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"VR and 360  video simply “needs more pixels than regular  video ,” Dr. Changyin Zhou, Visbit's cofounder and CEO, said, noting that it presents a “big gap” between network and  content requirements.",0.0,35,198,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"SRT is an open source protocol developed by Hai vision that optimizes video streaming performance across unpredictable networks. With a latency buffer in both the sender encoder and receiver decoder, missing packets can be identified, and a negative acknowledgment (NAK) can be returned to the sender. Upon receipt of the NAK, the missing packet is then re-sent and reconstructed. SRT is a much less expensive way of transmitting video when satellite or fiber connections aren’t available.",0.0,76,489,0.2
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"This research illustrates the inherent potential of addressable TV as a powerful tool for targeted communication with previously hard-to-reach audience segments,“ Kristian Claxton, managing partner, innovation and strategy at Finecast, GroupM Nexus’ addressable unit, said. “The seamless integration of such capabilities with the storytelling possibilities and brand protection mechanisms inherent in broadcast TV is well demonstrated.”",0.0,56,436,0.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"WHY WE’RE WATCHING: Michele Thornton Ghee, who joined what was then Centric TV in 2012, was instrumental in branding it as “The First Network Designed for Black Women” and then into BET Her. Her team is charged with growing the network's revenue base. Thornton Ghee has worked for CNN, A&E, History and The Weather Channel. She began her career at SBC Communications (Pacific Bell) in Oakland, Calif. She has written two books: Stratechic: Life and Career Winning Strategies for Women and Stratechic 2.0: Her Plan, Her Power, Her Purpose.",0.0,89,538,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,"And Canvs pulls down and analyzes that information quickly and presents it in a Web-style dashboard that is updated daily, offering the kind of information that could be obtained via fi eld surveys, but revealed in less time and for less cost — essentially accelerating the feedback loop.",0.0,48,288,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,While Comcast's agreement to add  Netflix to its  video navigation platform might suggest the marketplace is already wedding traditional and  online content without the thumb of government on the scale — something cable ops have been arguing — backers of Wheeler's original set-top proposal wanted to make sure that was not the takeaway.,0.0,56,337,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Goei added that he expects a big change in the next two to three years in the way distributors and  content providers negotiate.,0.0,24,128,0.1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Last week,  Netflix disclosed a test it's conducting in Peru, Costa Rica and Chile, whereby subscribers are now charged an additional monthly fee for sharing their passwords with up to two friends, family members and hangers-on living in their home. The fee varies slight from country to country, but it is $2.99 in Costa Rica.",0.0,56,327,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"But in its third-quarter State of  Streaming report, research company Conviva releases NFL viewership data that seems to fly in the face of that downward trend.",0.0,27,160,0.1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"In the past few years, the school has done more than 4,000 event hours of capture, broadcast, and presentation. The school does more than 100 hours a year of highly specialized training, approximately 50 hours each month of broadcasts to and from the various campuses associated with the Northwestern Medical Center Group,  and more than 20 hours a week with  team members using the A/V tools to educate physicians, and train PAs, medical students, residents, and fellows. ",0.0,80,473,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"As such, Charter would purchase branded copies from its competitor to satisfy consumers. The co-branded version will have prominent advertisements for each of Charter’s products.      ",0.0,28,184,0.1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Between Facebook, Twitter and LinkedIn, Naide manages close to 10,000 connections, he said. “They take a lot of care and feeding,” he said.",0.0,23,139,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"Of the 12 original members of Super League,  four teams are owned by Americans     -- Arsenal (Los Angeles Rams owner Stan Kroenke); Manchester United (Tampa Bay Buccaneers owners the Glazer family ); Liverpool (Boston Red Sox owner John Henry); and AC Milan (U.S. hedge fund Elliott Management). Those owners are used to the “closed system” prevalent in American sports where teams stay in their respective leagues technically forever. European soccer traditions like relegation, where a team can lose their spot if they have a bad year, are totally foreign concepts. And the creation of the Super League seems like an attempt to rectify that situation.",0.0,108,654,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Less latency, on demand : An innovation that Time Warner Cable technology guru Mike LaJoie has touted, essentially making on-demand  movies and programming load faster for subscribers.",0.0,28,184,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Read more: DAZN Steps Into the PPV Ring with Canelo Alvarez Fight,0.0,18,110,0.1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"With rights deals for the National Football League and Major League Baseball coming up in the next few years, and with broader changes in viewing habits brought about by COVID-19, Venkateshwar said in his note that “this could also provide an opportune moment for  Disney to think about a more aggressive transition away from legacy pay TV.”",0.0,58,341,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"The lineups for NBC and NBC Sports Network, which will carry as much as 300 hours from London, an Olympics cable record, are expected to be announced by month's end, if not sooner, NBCU officials said.",0.0,36,201,0.2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"On Sunday, Peacock will stream the San Diego Padres-Detroit Tigers baseball game, while ESPN’s Sunday Night Baseball game will feature the New York Mets and the Boston Red Sox.",0.0,29,176,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"True enough, even with the channel-bonding capabilities of DOCSIS 3.0, cable providers would need to free up substantial spectrum on its hybrid fiber-coax networks to provide 1 Gbps to subscribers. Comcast, Cox Communications, Time Warner Cable and others are delivering 50-Mbps tiers today, and Cablevision Systems and Mediacom Communications are topping 100 Mbps.",0.0,53,365,0.2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"The streaming video industry, though, has stripped a lot of that away and reduced delivery to just a technology process. When people within the streaming industry talk about delivery, they are really just concerned with protocols and network transit. And although those are important parts of providing a great streaming experience, they are only just one aspect of delivering such a service. ",0.0,63,393,0.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"George Bodenheimer       http://multichannel.com/article/CA609270.html     , president of ESPN and ABC Sports, added, “Together,    The Walt  Disney Co. and    Time Warner Cable will provide leading sports, family, news and entertainment  content for a fantastic and diverse consumer experience.”      ",0.0,48,302,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Overall the outlets, the most male-dominated category of reporting is on sports, with 87% of the stories on broadcast, cable, print and wires by men and 13% by women. But that gap is much narrower in broadcast and cable, with women reporting 40% of the sports stories and men 60%.",0.0,50,280,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Charter Communications gained about 190,000 broadband customers in Q4, short of analysts’ consensus estimates of about 210,000 additions, but wireless well exceeded expectations, adding 380,000 customers for its best fourth quarter yet.",0.0,32,236,0.1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"In addition, both the Commerce Department and the Federal Trade Commission are preparing final reports on protecting privacy in the digital age, with the goal of shaping long-term policy.",0.0,29,187,0.1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,"The FCC’s conclusion came in its latest 706 Report, a congressionally mandated update on the state of advanced communications deployment. The agency’s findings did not sit well with Republican FCC commissioners, who dissented from the report; Hill Republicans, who called for FCC reform; or a host of industry players.",0.0,49,318,0.4
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Opening price: (1/03/06) $40,0.0,18,110,0.2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"Verizon, “given their small  video footprint with a national wireless footprint.…. could have interest in [becoming] a virtual MSO,” Greenfield wrote in a blog post. “Even if it cannibalized their FiOS business, the net benefit to Verizon overall would appear to far outweigh the risks to their existing facilities-based  video business.”",0.0,53,338,0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Loach said Aterlo’s “transparent” caching system doesn’t fi ddle with Netfl ix’s underlying DRM (digital-rights-management) key exchanges, and that Netfl ix customers must still log into the service with their credentials to access any Netfl ix fare that is cached locally.",0.0,41,273,0.1
