stage,index,path,year-month,date,article_idx,article_title,article_length,paragraph,check,2500Bott,singlebott,Bottid,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,bott_list
1.0,109847,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-18 00:00:00,16,"Pandemic Changes Home Shopping Mix; QVC, HSN watchers buy more home products, less fashion in Q1    ",28,"Qurate president and CEO Mike George said sales began to rebound late in March and have continued into April. Qurate’s  online businesses had strong showings in the quarter, with traffic on the QVC website up about 30% compared to the prior year and live  streaming over social  media rising 100%. Home viewership at the QVC and HSN channels was up 10% in the period.",0,1,1,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,109887,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-18 00:00:00,18,What TV’s Shifting Landscape Means for Political Advertisers; Pandemic-spurred consumption changes have major consequences,17,"Cord-cutters tend to be younger, meaning that people aged 18-34 are the easiest to target through smart TVs. Generally, households with fewer than three members have higher  OTT content consumption (2.4 times higher). Households with dependents or retirees are more likely to watch  content using both linear and  OTT . Importantly,  OTT consumption has increased 50% amongst those between the ages of 35 and 54 — voters the candidates need to reach — since mid March.",0,1,1,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,109967,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-18 00:00:00,23,HOME SHOPPING’S SECOND ACT; COVID-19 could speed up the move to e-commerce by TV programmers,46,"Qurate brands also have bolstered their presence on social- media platforms such as Facebook, Instagram and YouTube, with over 350 hours of  content each week on Facebook Live; added linear streams on smart TV platforms like  Samsung TV Plus and LG Channel Plus; and an expanded presence on local broadcast stations.",0,1,1,15,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0.0
1.0,110327,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-04 00:00:00,49,"EXPERTS SEE OPPORTUNITY FOR TARGETING,    AVOD  BUYS    ",8,"Adam Helfgott, CEO at programmatic provider Madhive, said in this environment clients have been receptive to “going full force” now with data-driven approaches, “much higher than we've ever seen.”",0,1,1,18,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0
1.0,110367,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-04 00:00:00,51,"Jon Diament Executive VP, Chief Revenue Officer, Turner Sports; Sports TV insider adjusts to a life without live games    ",18,"do you guess sports will be back? We're long-term partners with most of the advertisers; 82% to 90% of them are consistent with us from year to year. We try to work with our advertisers and encourage them to participate in the  media we currently have on the air, whether it's CNN, HLN, TBS, TNT, tru TV or Cartoon Network. We're hopeful the NBA will come back and we'll talk about some of those commitments when that happens. I think the folks at MLB and NBA are working feverishly to figure out how to salvage the summer and get live sports back on the air.",0,1,0,"17,20",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0
0.0,110407,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-04 00:00:00,53,"ESPORTS TAKE THEIR TURN AT BAT; With live events sidelined by COVID-19, an emerging category finds itself as the only game in town    ",48,"Brad Zager, executive producer, executive VP and head of production and operations, Fox Sports",0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
1.0,110447,./htmls/Factiva-20240111-0335.html,2020-05-01 00:00:00,2020-05-04 00:00:00,53,"ESPORTS TAKE THEIR TURN AT BAT; With live events sidelined by COVID-19, an emerging category finds itself as the only game in town    ",48,"As the television industry adjusts to the current environment, advertisers have to look for the opportunities that exist, and certainly esports would fall into that category, especially since live sports events are not likely to happen in the immediate future,” Carroll said. “The normal esports audience looks to fall in line with the demographics of many advertisers who are normally in regular sports would be looking for.”",0,1,0,"17,20",0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.0
1.0,109605,./htmls/Factiva-20240111-0335.html,2020-06-01 00:00:00,2020-06-01 00:00:00,1,AVOD  Acquisitions Could Spur Advanced Advertising; Consolidation could put squeeze on some ad tech players,42,"Advanced advertising could accelerate with the acquisitions of the top free  streaming video services by larger, traditional  media companies.",0,1,1,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.0
1.0,109685,./htmls/Factiva-20240111-0335.html,2020-06-01 00:00:00,2020-06-01 00:00:00,4,"Channels’ Pose a Challenge For    Media  Firms Going DTC; Roku, Amazon battle with    content  firms over revenue splits, control    ",19,"A new subscriber to HBO Max or an existing HBO Now subscriber who is automatically upgraded to HBO Max at launch, via the Amazon Prime channel store, would only be able to watch legacy HBO content via the Prime Channel platform and would need to download the HBO Max app separately to watch  content that is exclusive to HBO Max (catalog such as Friends and The Big Bang Theory, original  series and  movies ),” Greenfield wrote, citing just one complication of an AT&T-Amazon deal. “We believe Amazon looks at that consumer experience as subpar and overly complicated. We agree.”",0,1,0,"17,18",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,363060,./htmls/Factiva-20240111-0334 (1).html,2020-06-01 00:00:00,2020-06-15 00:00:00,72,"Alon Orstein Senior VP, Production & Development, TLC; Programmer’s relationship-show lineup resonates with homebound viewers    ",14,"What can we expect from TLC over the next six months? We have a new season of 90-Day Fiance: The Other Way, in which an American is leaving everything behind to take a chance on love in a foreign country. It’s a flip-flop of 90-Day Fiance proper. We also have Happily Ever After, which was our very first spinoff of 90-Day Fiance. Most of this stuff we had in the can prior to the pandemic. We also have Smothered on the air right now, and we also have Outdaughtered coming back, which is our story about the Busby family and their quintuplets.",0,1,1,17,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
2.0,363100,./htmls/Factiva-20240111-0334 (1).html,2020-06-01 00:00:00,2020-06-15 00:00:00,76,"Nets See Genius’ in African-American Music Biographies; Docupics on Lifetime, TV One reveal the demand Nat Geo targets with Genius: Aretha’    ",10,"A biography  series on the life and career of the Queen of Soul, Aretha Franklin, debuting this fall on National Geographic will build on other networks’ successes with scripted  movies and limited  series profiling African-American musical artists.",0,1,1,25,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,363220,./htmls/Factiva-20240111-0334 (1).html,2020-06-01 00:00:00,2020-06-15 00:00:00,84,THE WATCHMAN; Senior    content  producer Michael Malone’s look at the programming scene,14,"Season 14 of Killer Couples starts on Oxygen June 18. Terrifying as they are, the lovestruck pairs can be kind of fun to watch. “The idea of couples, driven by passion and pushed to the brink to do anything to be together,” Todd Moss, senior VP of producer Jupiter Entertainment and executive producer on the  series , said. “That’s always an enduring and intriguing story.”",0,1,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,363420,./htmls/Factiva-20240111-0334 (1).html,2020-06-01 00:00:00,2020-06-01 00:00:00,97,Match’ Clicks With Viewers Hungry for Live Events; Woods-Mickelson telecast sets mark for golf on cable,9,"You can't go out to games, you can't go out to shows, you can't go to the  movies , so the audience is starving for live events and  content ,” he said. “If sports can be brought back safely there's a ready-made, large audience ready to watch.”",0,1,0,"17,18",0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0.0
0.0,289867,./htmls/Factiva-20240111-0336.html,2020-02-01 00:00:00,2020-02-10 00:00:00,84,Cable Access's Virtualized Future Has Arrived; Market will slide 2% through ’24 as vendors trade hardware for software revenues,15,"CommScope , which acquired Arris last year,  Cisco Systems and Casa Systems , respectively, led the old paradigm of supplying CCAP and cable modem termination system (CMTS) hardware. In a worldwide cable broadband business quickly migrating to virtualized schemes, look for these vendors to talk about their own virtualized cable access products on their fourth-quarter earnings calls.",0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1.0,175411,./htmls/Factiva-20240111-0334.html,2020-10-01 00:00:00,2020-10-12 00:00:00,11,"PRESIDING OVER THE HOUSE OF PERRY; Michelle Sneed steers the prolific and successful Tyler Perry Studios operations, through good times and pandemic    ",40,"MS: I don't think it's late in coming, especially given the events of this year. Tyler is going to do his thing regardless — he didn't ask for this. He was going to do everything he's done regardless of whoever is recognizing him for it. So I think this was a good time because we happened to be in a period of extreme civil unrest, and it seems like everybody is trying to jump on board as far as industry-wide equality and opportunity, and I think there's no better representation of that than him. So I actually think the timing was perfect, and I think that we couldn't have written it better than this, for him to receive it at this time and during this climate in the U.S.",0,1,1,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,175771,./htmls/Factiva-20240111-0334.html,2020-10-01 00:00:00,2020-10-05 00:00:00,33,"SPACs: THE NEW FINAL FRONTIER; Special purpose acquisition companies are all the rage for companies seeking quick funding, and    content  owners are beginning to take notice    ",109,Pearl remembered The Walt  Disney Co .'s purchase of 20th Century Fox programming assets in 2018 for $72.3 billion — won after a hard battle with Comcast — and the entertainment giant's 2006 buy of Pixar ($7.4 billion) and Marvel ($4.5 billion).,0,1,1,28,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,175891,./htmls/Factiva-20240111-0334.html,2020-10-01 00:00:00,2020-10-05 00:00:00,36,"Roku Seeks to Extend OT Lead with Product Refresh; U.S. connected TV market leader updates key hardware, software    ",16,"It's notable that Apple, which charges $179.99 for its Apple TV 4K device, just announced integration of HomeKit as part of its tvOS 14 upgrade.",0,1,1,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0
0.0,176091,./htmls/Factiva-20240111-0334.html,2020-10-01 00:00:00,2020-10-05 00:00:00,48,Pandemic Plays on Both Sides of Digital Divide; COVID-19 invoked repeatedly in deployment debate,21,"The FCC is charged annually with assessing whether advanced telecommunications is being deployed to all Americans in a reasonable and timely fashion. Reports issued by Democrat-controlled FCCs have generally concluded it is not, while Republican commissions have tended to say it is.",0,1,1,11,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
1.0,203266,./htmls/Factiva-20240111-0333 (1).html,2020-10-01 00:00:00,2020-10-30 00:00:00,74,YouTube TV Surpasses 3 Million Paid Subscribers,10,"YouTube TV’s growth came despite the platform upping its base price from $50 to $65 a month at the end of the third quarter, following a carriage deal with ViacomCBS to carry legacy Viacom cable networks.",0,1,1,16,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0
1.0,203346,./htmls/Factiva-20240111-0333 (1).html,2020-10-01 00:00:00,2020-10-29 00:00:00,83,HBO Tunes Up Trailer for Bee Gees Documentary,6,The Bee Gees: How Can You Mend a Broken Heart is a Polygram Entertainment presentation of a Kennedy/Marshall and White Horse Pictures production in association with Diamond Docs.,0,1,1,17,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,203546,./htmls/Factiva-20240111-0333 (1).html,2020-10-01 00:00:00,2020-10-19 00:00:00,99,"PPV Fights Change Dates, States to Accommodate The Return of Fans; Showtime, Fox Sports move big boxing matches to Texas    ",6,"Two pay-per-view boxing matches have changed dates and venues to allow for in-arena fan attendance. Showtime has moved its Oct. 24 Gervonta Davis-Leo Santa Cruz championship fight to Oct. 31. Instead of the Mohegan Sun Arena in Connecticut, where Showtime held its Sept. 26 PPV fight in front of no fans, the fight will take place at the Alamodome in San Antonio, which will host in excess of 10,000 fans, said Stephen Espinoza, Showtime Networks president and general manager of sports and event programming.",0,1,1,17,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0.0
1.0,110655,./htmls/Factiva-20240111-0335.html,2020-04-01 00:00:00,2020-04-20 00:00:00,68,"MORE HORROR? BRING IT ON! Call him The Insider’ — Stephen King novels are all over TV, and coronavirus may only increase our desire for frightful fare    ",40,"King's novels have led to dozens of films too, including 1980's The Shining, 1983's The Dead Zone, 1990's Misery, 1995's Dolores Claiborne, 2017's It and 2019's Pet Sematary.",0,1,1,17,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
1.0,110695,./htmls/Factiva-20240111-0335.html,2020-04-01 00:00:00,2020-04-20 00:00:00,71,CREDIT FIRM TRANSUNION GETS INTO TV WITH TUBI,7,"With identifiers such as third-party cookies on the decline and  media consumption changing, alternative identifiers such as home IP address are imperative for building a strong foundation of individual-level identity and reaching consumers on devices like connected TVs,” said Matt Spiegel, executive VP of marketing solutions and  media vertical at TransUnion.",0,1,1,15,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.0
1.0,110855,./htmls/Factiva-20240111-0335.html,2020-04-01 00:00:00,2020-04-06 00:00:00,81,"Coronavirus Causes Networks to Scramble; Viewers are looking for stuff to watch, and networks get creative to land them    ",21,"The coronavirus crisis has basically blown up television. Countless  series have had their seasons delayed or shelved altogether, and networks have had to get creative to keep viewers tuning in.",0,1,1,18,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
2.0,110895,./htmls/Factiva-20240111-0335.html,2020-04-01 00:00:00,2020-04-06 00:00:00,83,Black News Channel Launches With a Culturally Specific’ View; Executive gives update on startup now in 30M homes,11,"GW: They would see live newscasts from 6 until 9 a.m. And then at 9, there’s a live program, D.C. Today Live, which takes a look at all things Washington from a black perspective. Then we come back to Tallahassee to a studio show, Being a Woman, which discusses issues related to girls and women aged 13 to 40. In the early afternoon, we repeat the morning news and then from 2 to 4 in the afternoon we have a variety of programs. At 5 p.m., we go live again with a show called Ladies First, and that show speaks to women over 30 years of age. Then we have Kelly Wright, formerly of Fox News, who is doing his own show out of Washington. Then that’s followed by prime news from 7 until 10.",0,1,1,25,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0
0.0,111175,./htmls/Factiva-20240111-0335.html,2020-04-01 00:00:00,2020-04-06 00:00:00,95,Pandemic Amplifies Calls For Universal Broadband; Virtual proximity is key in a time of physical distancing,15,"A Pai spokesperson had no comment on the suggestion of tone-deafness or that the FCC was off-base in saying that broadband was being deployed on a reasonable and timely basis. But, on the issue of mapping, the spokesperson pointed to Pai’s longstanding complaint about getting the funding to do the kind of broadband data collection Congress has mandated.",0,1,1,11,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0
