index,path,year-month,date,paragraph#,article_title,paragraph,2500Bott,singlebott,bott_list,stage,scarcity,nonuniform_progress,performance_constraints,user_heterogeneity,cognitive,external,internal,coordination,transactional,technical,demand,2500partner,singlepartner,content_production,data_center/storage,Internet_infra,content_distribution,"browsers,_apps_&_smart_devices",advertising,end_users,external_partners,substitutional_partners,length_approx
372178,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-31 00:00:00,46,It's All Business Leading a Net on a Roll; Fox Business Network president Brian Jones on getting the next generation to tune in,"BJ: I think we'll be able to solidify our business day because that's where we do the best journalism and the best coverage of these important issues. Our next challenge, and it's always been a challenge, is reaching younger viewers. I've got kids in their 20s, and they don't watch business news. They don't yet understand the importance of this. So it's getting this information in the younger people's hands so that they understand when they start getting married and buy houses and buy cars and start planning for their futures that there's a home for them to go to get information to make those decisions.",1,0,0,0.0,0,0,0.0,1,1,0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,46.0
372218,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-31 00:00:00,48,PEOPLE,"Fred Graver was promoted to senior vice president, digital  content and social for  Discovery Digital at  Discovery Communications, based in New York. He comes from social- media platform Twitter, where he had most recently served as Global Head of TV.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,48.0
372258,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-31 00:00:00,50,THE WATCHMAN; Contributing editor Michael Malone's weekly look at the programming scene,"Comrade Detective follows cops Gregor Anghel and Iosef Baciu as they investigate the murder of a fellow officer. Executive producer Channing Tatum and Joseph Gordon-Levitt voice the main characters. While investigating, the cops unearth a plot to bring capitalism to Romania.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0,0,0,50.0
372338,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-31 00:00:00,54,VOICES; The Bauminator | Jeff Baumgartner,"[Last] week, for example, AT&T said DirecTV Now, its virtual MVPD service, added 152,000 subs in Q2, but the telco lost 351,000 “traditional”  video subs (DirecTV and U-verse). DirecTV Now is competing in the vMVPD sector against  OTT players including Sling TV, YouTube TV, PlayStation Vue and fuboTV. Notably, the latter two recently cut deals with the National Cable Television Cooperative Those deals could help NCTC's operators counter the pay TV cord-cutting trend by offering a  video product option … to broadband-only subs.",1,0,0,0.0,0,1,1.0,0,0,0,0.0,1.0,0,0,1,1,0,0,0,1,1,0,0.0,0,1,0,54.0
372378,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-10 00:00:00,59,"English Football League Ready to Take on the World; Will tap NeuLion's    OTT  tech, virtual’ play-by-play commentary to expand reach    ","NeuLion will capture the live  video stream from each venue, along with the ambient crowd noise, and strip out the regular broadcast TV commentary, stitching in play-byplay calls and commentary from announcers viewing that live stream from a centrally located studio in the U.K.",1,0,0,0.0,0,0,1.0,0,0,0,0.0,1.0,0,1,0,1,0,1,1,0,1,0,0.0,0,0,0,59.0
372418,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-10 00:00:00,62,Shift to    OTT  Services Raises Piracy Predicament; New mix of hardware and software offers ways for consumers to circumvent geolocation-based authentication systems,"On the other hand,  OTT streaming services such as YouTube TV,  Hulu ,  Netflix , Sling TV, DirecTV Now and others have seen subscriber numbers rise, and cordcutters aren't the only ones signing up. Of all U.S. households with broadband, a whopping 63% subscribe to an  OTT streaming service, according to Parks Associates.",1,1,0,0.0,0,1,0.0,0,0,0,0.0,0.0,0,1,0,1,1,0,0,0,1,0,0.0,0,0,0,62.0
372538,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-10 00:00:00,66,"Northern Exposure; How GCI tamed the Alaskan telecom wilderness, with a little help from its (cable cowboy) friends    ","GCI first offered a wireless product in 2004, reselling Dobson Communications service in the state. The company subsequently made several acquisitions to boost its wireless presence — including the communications operations of United Cos. in 2007, which opened up mobile service for more than 60 communities in rural Alaska. In 2012, GCI partnered with Alaska Communications (Alascom) to build out a wireless network, dubbed the Alaska Wireless Network, to meet anticipated competition from Verizon Communications. Two years after forming the partnership, GCI bought out Alascom's portion of AWS for $300 million. Today, GCI has about 222,000 wireless customers across the state.",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,1,0,1,0,0,0,1,0,1,0.0,0,0,0,66.0
372698,./htmls/Factiva-20240111-0343 (1).html,2017-07-01 00:00:00,2017-07-10 00:00:00,74,Strong Rookie Class Vies for Emmy Noms,"The Crown's Claire Foy — who won the 2017 best actress Golden Globe — is a contender for an Emmy nomination, along with The Handmaid's Tale's Elisabeth Moss and Westworld's Evan Rachel Wood.",1,1,0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0.0,0,1,0,74.0
246725,./htmls/Factiva-20240111-0343 (2).html,2017-06-01 00:00:00,2017-06-05 00:00:00,6,"TV's Wild New Frontier; As audiences shift, subs decline and competition spreads, cable stocks get bloodied    ","Skinny bundles and competition from over-the-top services like  Netflix , Sling TV and DirecTV have eroded the linear-TV customer base as even once-invincible networks like ESPN have watched their customer shrink. ESPN has lost an eye-popping 12 million subscribers since its peak in 2011, according to Nielsen.",1,0,0,0.0,0,0,0.0,1,0,0,1.0,0.0,0,0,1,1,1,0,0,0,0,0,0.0,0,0,1,6.0
246885,./htmls/Factiva-20240111-0343 (2).html,2017-06-01 00:00:00,2017-06-05 00:00:00,10,High Dynamic Range    Content  Needs High Levels of Security; Why producers need to get serious about HDR protection,"This is where forensic watermarking becomes a critical tool. The presence of a unique identifier for each piece of  content makes retrieval a lot easier and enables  content owners to easily identify the weak link in their distribution system. The ability to trace illicit redistribution to the original source makes it a very strong piracy deterrent, as  content owners can strongly warn pirates, and even consumers watching an illegal stream, against the legal implications of accessing or sharing copyrighted  content .",1,0,0,0.0,0,0,0.0,0,0,1,0.0,0.0,1,1,0,1,1,0,0,0,1,0,0.0,0,1,0,10.0
372729,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,78,Family Business Expands Its Tool Set; Property Brothers’ stars Drew and Jonathan Scott on enjoying production work beyond their on-screen hit,"DREW AND JONATHAN SCOTT are best known as co-hosts of the successful HGTV home renovation  series The Property Brothers. The 39-year-old twins have also used their talented tools in the production arena, creating original unscripted and scripted fare through their production company Scott Brothers Entertainment. Shows generated by the brothers for the three-year-old company include Brother vs. Brother and Property Brothers at Home.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,0,1,1,1,0,0,0,0,0.0,0,0,0,78.0
372769,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,81,Interfacing With TV's Future; You.i TV CEO on streamlining and simplifying how the company's partners deliver    content  to a host of screens,"Next TV editor Jeff Baumgartner recently spoke with Jason Flick, You.i TV's CEO, about how the company helps partners deal with the ongoing device fragmentation challenge. An edited transcript follows.",1,0,0,0.0,0,1,0.0,0,0,0,1.0,0.0,0,1,0,1,1,1,0,0,0,0,0.0,0,0,0,81.0
372809,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,83,John Landgraf's Legion of Hits; FX chief's slate of originals stands at the pinnacle of peak TV’ acclaim,"Landgraf, who took the reins at FX 14 years ago, has built a television empire in what's arguably been the industry's most challenging and  content -rich period. FX has thrived on his watch, generating hit after hit, from veterans such as The Americans and The Strain — both set to soon end their runs — to recent breakouts such as Donald Glover's Atlanta and the Marvel Comics-inspired Legion. The  series surge continues this summer with the John Singleton-produced Snowfall, chronicling the early days of the 1980s crack cocaine epidemic.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1,1,1,1,0,0,0,0,0.0,0,0,0,83.0
372889,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,84,Production Profits Now Power VOD Leaders; Robust demand for originals from over-the-top players fuels revenue uptick for studios,"At its first-quarter earnings conference call shortly after the deal was announced, AMC Networks CEO Josh Sapan said he wasn't sure whether that deal would lead to others like it, but added that it allows for the expansion of its AMC Studios operation.",1,1,0,0.0,0,0,0.0,0,0,0,1.0,0.0,1,0,0,1,1,1,0,0,0,0,0.0,0,0,0,84.0
372969,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,87,BLOG: THE BAUMINATOR; TiVo's Project Hydra’ UI Could Rear its Head(s) Soon,"A  video overview from Schmidt explores some of the features, noting that operators can customize the menus, and that a new strip along the bottom of the UI presents recommended programming that's based on viewing behavior by time of day and the day of the week.",1,0,0,0.0,0,0,0.0,1,0,0,1.0,0.0,0,1,1,1,1,0,0,0,0,1,0.0,0,0,0,87.0
373129,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,93,OTT  Players Clear Path to Disruption; Rogers believes disruption will catapult’ as sports-free skinny bundles emerge,"Rogers, in a keynote discussion here at the Next TV Summit with Mark Robichaux, editorial director of Multichannel News, B&C and Next TV, said the disruption from  OTT to the pay TV industry doesn't look severe yet because the sources of advertising on the digital  video side have yet to develop significantly; most of the disruption is coming from  subscription -based services such as  Netflix and Amazon.",1,0,0,0.0,0,1,0.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,93.0
373169,./htmls/Factiva-20240111-0343 (1).html,2017-06-01 00:00:00,2017-06-19 00:00:00,96,"Set-Top VOD Ads Must Evolve to Survive; Sector urged to accelerate adoptions of technologies, techniques from    OTT  world    ","Cable VOD advertising needs to get better and faster, “or it will fall out of the mix,” Scott Rosenberg, senior vice president and general manager of advertising at Roku, warned at VideoNuze's 2017  Online Video Advertising Summit here.",1,0,0,0.0,0,1,1.0,0,0,0,0.0,1.0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,0,96.0
6687,./htmls/Factiva-20240111-0344.html,2017-03-01 00:00:00,2017-03-27 00:00:00,45,True Crime Confidential; Why real-life tales of murder and mayhem are filling network lineups,True crime is paying off with big ratings for TV programmers — particularly among women viewers.,1,0,0,0.0,0,0,1.0,1,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,45.0
6767,./htmls/Factiva-20240111-0344.html,2017-03-01 00:00:00,2017-03-27 00:00:00,49,"Crunchyroll Takes Aim at Its Next 1M Subscribers; Mix of    content , community-building fuels growth of anime-themed    SVOD  service    ","The big challenge on the horizon for the service, majority owned by Otter  Media (the over-the-top  video joint venture of AT&T and The Chernin Group), is to keep its growth engine stoked and pursue its next 1 million subscribers.",1,0,0,0.0,0,0,0.0,0,0,0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0.0,0,1,0,49.0
6887,./htmls/Factiva-20240111-0344.html,2017-03-01 00:00:00,2017-03-27 00:00:00,56,VR Headsets Hit the Mark on Satisfaction,"The largest group of satisfied customers – at 67% – are consumers who bought a VR headset that works with a smartphone. Such products range from an inexpensive  Google Cardboard viewer to higher-end products such as the Oculus-powered  Samsung Gear VR or  Google Daydream View, which works with a subset of Android-based smartphones.",1,1,0,0.0,0,0,0.0,1,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,1,0.0,0,0,0,56.0
7007,./htmls/Factiva-20240111-0344.html,2017-03-01 00:00:00,2017-03-06 00:00:00,62,"Fiber in the Sky; 5G poses a fast, furious threat — and opportunity — for U.S. cable operators    ","Some cable providers could also take advantage of the future mobile use cases for 5G, as MSOs such as Comcast and Charter trigger and develop services fueled by mobile virtual network operator (MVNO) deals with carriers such as Verizon.",1,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,1,0,1,1,0,0,1,0,0,0.0,0,0,0,62.0
7367,./htmls/Factiva-20240111-0344.html,2017-03-01 00:00:00,2017-03-06 00:00:00,76,FCC Rule Repeal Won't Kill Privacy Protections,"The difference in the rules — “opt-in” rules for ISPs versus “opt-out” rules for edge providers — has significant competitive implications in the  online advertising market, which is dominated by  Google and Facebook. The reason is that consumers typically elect the default choice out of laziness and respect for the status quo. By making it relatively easier for edge providers to access consumers’ data, the FCC has perversely impaired the ability of ISPs to compete for  online advertisers.",1,0,0,0.0,0,0,0.0,0,0,1,0.0,1.0,0,1,0,1,0,0,0,1,0,0,1.0,0,1,0,76.0
246978,./htmls/Factiva-20240111-0343 (2).html,2017-05-01 00:00:00,2017-05-22 00:00:00,16,Startup Says Time's Right For New Kids    Media  Brand; Pocket.watch will take multiple digital paths to reach young audiences,"That longer-form  content is where Pocket. watch intends to take its “bigger shots” with premium, franchise-level, character-driven  series and feature films, possibly in partnership with larger digital platforms such as  Netflix , Amazon,  Hulu or Verizon's go90, Williams said. However, YouTube will serve as the “foundation” of Pocket.watch's distribution.",1,1,0,0.0,0,0,0.0,1,0,0,1.0,1.0,0,0,1,1,0,1,0,0,1,0,0.0,0,0,0,16.0
247418,./htmls/Factiva-20240111-0343 (2).html,2017-05-01 00:00:00,2017-05-15 00:00:00,38,"Cable's Wireless Strategy Gets More Complicated; Comcast, Charter form partnership, while Altice eyes MVNOs    ","Most saw that provision as squashing speculation that Comcast or Charter would buy a wireless company, such as Sprint, T-Mobile or even Verizon.",1,1,0,0.0,0,0,0.0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,38.0
247498,./htmls/Factiva-20240111-0343 (2).html,2017-05-01 00:00:00,2017-05-15 00:00:00,41,"Flying High; Wrestling is fueling TV ratings, finding viewers and feeding a hunger in American culture    ","Viewers are certainly relating to WWE's  content across numerous distribution platforms, beginning with its long-running weekly USA Network shows WWE Monday Night Raw and SmackDown on Tuesday nights. Raw, now in its 24th season, has averaged a network-high 3.7 million viewers over its weekly, three-hour run in 2017 and consistently ranks among most watched shows on cable every week.",1,1,0,0.0,0,0,0.0,1,0,0,1.0,0.0,0,0,1,1,0,1,0,0,1,0,0.0,0,0,0,41.0
